source_key,reference_id,scrape_status,scrape_acceptance_status,source_publication_type,lost_reasons,warning_reasons,listing_url,title,price,area_sqm,city,photo_count_remote,photo_count_local,next_scrape_action
property_bg,property.bg:c1db5d4d4460,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]","[""thin_description""]",https://www.property.bg/property-138132-cozy-two-bedroom-apartment-in-ovcha-kupel-district/,Cozy two-bedroom apartment in Ovcha Kupel district,770.0,,Sofia,60,60,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:cd7c31b85a92,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_unit_area_too_large""]","[""thin_description""]",https://www.property.bg/property-132435-showroom-car-service-offices-and-parking/,"Showroom, car service, offices and parking",15000.0,1500.0,Sofia,60,60,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:d27831d39fb2,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_unit_area_too_large""]","[""thin_description""]",https://www.property.bg/property-99988-offices-in-a-business-building-class-quotaquot/,"Offices in a business building class ""A""",28840.0,2060.0,Sofia,30,30,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:d77a81ea8c97,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""description_too_short""]",[],https://www.property.bg/property-91540-storehouse/,Storehouse to rent in Veliko Tarnovo,,600.0,Veliko Tarnovo,36,36,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:de0242284f15,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_house_area_too_large""]","[""thin_description""]",https://www.property.bg/property-137698-urbanized-plots-for-a-logistics-center-or-warehouses-near-the-quoteuropequot-highway/,"Urbanized plots for a logistics center or warehouses near the ""Europe"" highway",4223560.0,105589.0,Kostinbrod,9,9,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:ed4ed4a6efdf,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""description_too_short""]",[],https://www.property.bg/property-138686-house-for-sale-in-bryastovets/,House for sale in Bryastovets,270000.0,4184.0,Sofia,3,3,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:f58c2733ad5f,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_unit_area_too_large""]","[""thin_description""]",https://www.property.bg/property-138942-one-bedroom-apartment-in-a-modern-new-building-in-lyulin-5/,"One-bedroom apartment in a modern new building in ""Lyulin 5""",111800.0,9000.0,Sofia,18,18,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:faff1b1ac725,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_unit_area_too_large""]","[""thin_description""]",https://www.property.bg/property-90946-hotel/,Hotel for sale near  Apriltsi,850000.0,3870.0,Apriltsi,210,210,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:fbe22984f3d2,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_unit_area_too_large""]","[""thin_description""]",https://www.property.bg/property-134723-modern-class-quotaquot-office-building-for-rent-in-druzhba-district/,"Modern class ""A"" office building for rent in Druzhba district",34500.0,2998.0,Sofia,45,45,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:fceaabb27623,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_unit_area_too_large""]","[""thin_description""]",https://www.property.bg/property-109208-office-for-rent-in-a-class-a-business-building-on-tsarigradsko-shose-blvd/,Office for rent in a class A business building on Tsarigradsko shose Blvd.,11200.0,1400.0,Sofia,33,33,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:ff70218016c3,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_unit_area_too_large""]","[""thin_description""]",https://www.property.bg/property-137831-luxury-motel-for-sale-in-simitli/,Luxury motel for sale in Simitli,4935470.0,1623.0,Sofia,12,12,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:0405d137ade6,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-135797-obzavedeno-studio-pod-naem-v-eliten-kompleks-v-chernomorets/,Обзаведено студио под наем в елитен комплекс в Черноморец,,,Черноморец,34,34,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:051d37b05198,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-137698-urbanizirani-partseli-za-logistichen-tsentar-ili-skladovi-bazi-v-blizost-do-magistarala-evropa/,"Урбанизирани парцели за логистичен център или складови бази в близост до магистарала ""Европа""",4223560.0,,Костинброд,10,10,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:05b639d93014,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-134255-strategicheski-teren-ot-120-dka-s-vazmojnost-za-razshirenie-do-620-dka-i-chastno-pristanishte/,Стратегически терен от 120 дка с възможност за разширение до 620+ дка и частно пристанище,,,Бургас,4,4,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
